Species	Isobase_id	Name	Ensembl_gene	KEGG	GO
ce	ce2939	unc-11	C32E8.10		GO:0005543|GO:0030276|GO:0005545
dm	dm5831	lap	FBgn0086372		GO:0030276|GO:0005545
mm	mm4628	Picalm	ENSMUSG00000039361		GO:0005543|GO:0030276|GO:0005545|GO:0017124
sc	sc1813	YAP1802	YGR241C		GO:0005543|GO:0030276|GO:0005545
sc	sc1447	YAP1801	YHR161C		GO:0005543|GO:0030276|GO:0005545
hs	hs5125	PICALM	ENSG00000073921		GO:0032050|GO:0005543|GO:0030276|GO:0005545|GO:0005515

#Cluster id: 2720
#Entropy: 0.0
#Isologs:
ce	ce16113	mev-1	T07C4.7	K00236	GO:0016627|GO:0000104|GO:0009055
dm	dm12305				
dm	dm11886	CG6666	FBgn0037873	K00236	GO:0000104|GO:0008177|GO:0009055
dm	dm9821	CG6629	FBgn0037860	K00236	GO:0000104
mm	mm19140	Sdhc	ENSMUSG00000058076	K00236	GO:0016627|GO:0046872|GO:0000104|GO:0009055
sc	sc4865	SDH3	YKL141W	K00236	GO:0046872|GO:0016627|GO:0008177|GO:0048038|GO:0000104|GO:0009055
sc	sc4895	YMR118C	YMR118C	K00236	GO:0046872|GO:0016627|GO:0048038|GO:0000104|GO:0009055
hs	hs18441	SDHC	ENSG00000143252		GO:0046872|GO:0000104|GO:0020037|GO:0009055

#Cluster id: 2752
#Entropy: 0.811278
#Isologs:
dm	dm1777	csw	FBgn0000382	K07293	GO:0004726|GO:0004725|GO:0005515|GO:0004728
mm	mm5486	Ptpn11	ENSMUSG00000043733	K07293	GO:0016787|GO:0043560|GO:0005515|GO:0004725|GO:0005158|GO:0004721|GO:0043274|GO:0019904|GO:0051428|GO:0016791
sc	sc3569	PTP1	YDL230W	K01104	GO:0016787|GO:0004725|GO:0016791|GO:0004721
hs	hs5965	PTPN11	ENSG00000179295	K07293	GO:0016787|GO:0043560|GO:0005515|GO:0004726|GO:0004725|GO:0005158|GO:0043274|GO:0019904|GO:0051428

#Cluster id: 2753
#Entropy: 0.0
#Isologs:
ce	ce9043	NHR42_CAEEL	C33G8.6		GO:0003700|GO:0043565|GO:0008270|GO:0003707
dm	dm695	Eip75B	FBgn0000568		GO:0043565|GO:0020037|GO:0003700|GO:0003704|GO:0003707|GO:0008270|GO:0004879
mm	mm7177	Pparg	ENSMUSG00000000440		GO:0043565|GO:0046872|GO:0050544|GO:0003700|GO:0008270|GO:0003707|GO:0010843|GO:0016564|GO:0016563|GO:0005515|GO:0003677|GO:0016566|GO:0003682|GO:0004879|GO:0004872
hs	hs7761	PPARG	ENSG00000132170		GO:0043565|GO:0003682|GO:0008144|GO:0033613|GO:0050544|GO:0003700|GO:0016564|GO:0010843|GO:0003707|GO:0016566|GO:0046965|GO:0008270|GO:0005515|GO:0003677|GO:0046872|GO:0004955|GO:0004879|GO:0016563

#Cluster id: 3118
#Entropy: 0.0
#Isologs:
dm	dm3602	Mer	FBgn0086384		GO:0005515|GO:0008092
mm	mm5516	Nf2	ENSMUSG00000009073		GO:0005178|GO:0008092|GO:0008013|GO:0005488|GO:0005515|GO:0019904
hs	hs5606	NF2	ENSG00000186575		GO:0005515|GO:0008092

#Cluster id: 3307
#Entropy: 0.0
#Isologs:
dm	dm10619	Paf-AHalpha	FBgn0025809	K01062	GO:0003847
mm	mm16711	Pafah1b2	ENSMUSG00000003131	K01062	GO:0016787|GO:0016788|GO:0003847|GO:0047179|GO:0046982|GO:0042803
hs	hs16309	PAFAH1B2	ENSG00000168092|NP_002563.1	K01062	GO:0003847|GO:0016788|GO:0005515

#Cluster id: 3446
#Entropy: 0.0
#Isologs:
ce	ce11033	O61975_CAEEL	R01B10.4		
dm	dm8406	CG3271	FBgn0033088		
mm	mm16916	Pgap3	ENSMUSG00000038208		
sc	sc3375	PER1	YCR044C		
hs	hs13147	PGAP3	ENSG00000161395		GO:0016788

#Cluster id: 3555
#Entropy: 0.0
#Isologs:
ce	ce11631	pax-3	F27E5.2		GO:0003700|GO:0043565|GO:0003677
dm	dm6126	gsb-n	FBgn0001147	K09381	GO:0003700|GO:0043565|GO:0003677
dm	dm3837	prd	FBgn0003145	K09381	GO:0003700|GO:0043565|GO:0016563|GO:0003677
mm	mm7674	Pax3	ENSMUSG00000004872	K09381	GO:0043565|GO:0003700|GO:0003705|GO:0030528|GO:0016566|GO:0016563|GO:0005515|GO:0003677|GO:0003682
hs	hs7754	PAX3	ENSG00000135903		GO:0003700|GO:0043565|GO:0005515

#Cluster id: 3594
#Entropy: 0.0
#Isologs:
ce	ce1223	daf-18	T07A9.6		GO:0004725|GO:0016791
dm	dm5089	Pten	FBgn0026379	K01110	GO:0008138|GO:0004726|GO:0004725|GO:0000287|GO:0016314|GO:0004721|GO:0004722|GO:0003779|GO:0030165|GO:0051800
mm	mm9915	Pten	ENSMUSG00000013663	K01110	GO:0004437|GO:0016787|GO:0005161|GO:0016791|GO:0008138|GO:0004725|GO:0000287|GO:0016314|GO:0004721|GO:0030165|GO:0005515|GO:0051800
sc	sc2749	TEP1	YNL128W		GO:0004437|GO:0016787|GO:0016791|GO:0008138|GO:0004725|GO:0016314
hs	hs10412	PTEN	ENSG00000147974|ENSG00000171862|NP_000305.1		GO:0016787|GO:0051717|GO:0008138|GO:0051800|GO:0004725|GO:0000287|GO:0008289|GO:0019899|GO:0016314|GO:0030165|GO:0005515|GO:0004722|GO:0004438|GO:0005161

#Cluster id: 3754
#Entropy: 0.0
#Isologs:
dm	dm3607	vimar	FBgn0022960		GO:0017160
mm	mm6147	Rap1gds1	ENSMUSG00000028149		
hs	hs5752	RAP1GDS1	ENSG00000138698		GO:0005096|GO:0005488

#Cluster id: 3878
#Entropy: 0.0
#Isologs:
ce	ce12485	egl-38	C04G2.7		GO:0003700|GO:0043565|GO:0003677
dm	dm6541	Poxn	FBgn0003130		GO:0003700|GO:0030528
dm	dm2206	sv	FBgn0005561		GO:0003700|GO:0003702|GO:0003677
mm	mm10241	Pax5	ENSMUSG00000014030	K09383	GO:0003700|GO:0003677
hs	hs10760	PAX5	ENSG00000196092	K09383	GO:0003700|GO:0005515

#Cluster id: 4320
#Entropy: 0.0
#Isologs:
ce	ce578	gap-2	ZK899.8		GO:0005096
dm	dm105	Nf1	FBgn0015269	K08052	GO:0005099
mm	mm79	Nf1	ENSMUSG00000020716	K08052	GO:0045545|GO:0008017|GO:0005096|GO:0005515
sc	sc6	IRA1	YBR140C		GO:0005099|GO:0005096
sc	sc7	IRA2	YOL081W		GO:0005099|GO:0005096
hs	hs126	NF1	ENSG00000196712	K08052	GO:0005099|GO:0005515

#Cluster id: 4473
#Entropy: 0.0
#Isologs:
ce	ce404	lin-12	R107.8		GO:0004888|GO:0005509|GO:0005515
ce	ce523	glp-1	F02A9.6		GO:0005509
dm	dm117	N	FBgn0004647	K02599	GO:0005509|GO:0016566|GO:0004888|GO:0004872|GO:0005515|GO:0016563
mm	mm126	Notch2	ENSMUSG00000027878	K02599	GO:0004872|GO:0005515|GO:0005509
mm	mm115	Notch1	ENSMUSG00000026923		GO:0043565|GO:0003682|GO:0005509|GO:0003700|GO:0031490|GO:0016563|GO:0005515|GO:0046872|GO:0004872
hs	hs195	NOTCH2	ENSG00000134250	K02599	GO:0003706|GO:0004872|GO:0005515|GO:0005509

#Cluster id: 4590
#Entropy: 0.0
#Isologs:
ce	ce185	pbrm-1	C26C6.1		GO:0008270|GO:0003677
dm	dm466	polybromo	FBgn0039227		GO:0008270|GO:0003677
mm	mm2261	Pbrm1	ENSMUSG00000042323		GO:0003682|GO:0005515|GO:0003677
mm	mm9225				
sc	sc598	RSC1	YGR056W		GO:0008094|GO:0003677
sc	sc675	RSC2	YLR357W		GO:0008094|GO:0003677
hs	hs571	PBRM1	ENSG00000163939		GO:0003682|GO:0005515|GO:0003677

#Cluster id: 4594
#Entropy: 0.0
#Isologs:
ce	ce18934				
mm	mm5080	Nr4a3	ENSMUSG00000028341	K08559	GO:0043565|GO:0016563|GO:0003700|GO:0003707|GO:0004872|GO:0003677|GO:0046872|GO:0004879|GO:0008270
hs	hs5325	NR4A3	ENSG00000119508	K08559	GO:0043565|GO:0003700|GO:0008270|GO:0003707|GO:0005488|GO:0003677|GO:0046872|GO:0004887|GO:0016563

#Cluster id: 4677
#Entropy: 0.0
#Isologs:
ce	ce1799	blmp-1	F25D7.3		GO:0008270|GO:0003676
mm	mm2678	Prdm1	ENSMUSG00000038151		GO:0046872|GO:0008270|GO:0003676|GO:0003677
hs	hs3598	PRDM1	ENSG00000057657		GO:0003700|GO:0046872|GO:0008270

#Cluster id: 4736
#Entropy: 0.0
#Isologs:
ce	ce9640	Q9U283_CAEEL	Y48G10A.3		
ce	ce10788	YDJ1_CAEEL	ZK1073.1		
dm	dm6159				
dm	dm5583	MESK2	FBgn0043070		
dm	dm7704	CG2082	FBgn0027608		
mm	mm10158	Ndrg1	ENSMUSG00000005125		
hs	hs10678	NDRG1	ENSG00000104419|Q92597		GO:0005515

#Cluster id: 4755
#Entropy: 0.0
#Isologs:
dm	dm994	Ret	FBgn0011829	K05126	GO:0004714|GO:0004713|GO:0005515|GO:0005524
mm	mm1398	Ret	ENSMUSG00000030110	K05126	GO:0016301|GO:0016740|GO:0000166|GO:0004714|GO:0004713|GO:0005515|GO:0004672|GO:0005524|GO:0005509
hs	hs1688	RET	ENSG00000165731	K05126	GO:0004714|GO:0000166|GO:0016740|GO:0005509|GO:0005515|GO:0004872|GO:0005524|GO:0004713

#Cluster id: 4901
#Entropy: 0.0
#Isologs:
ce	ce13345	ceh-27	F46F3.1		GO:0003700|GO:0043565|GO:0003704|GO:0030528|GO:0003677
mm	mm10814	Nkx2-1	ENSMUSG00000001496		GO:0043565|GO:0003700|GO:0008134|GO:0003704|GO:0003705|GO:0030528|GO:0010843|GO:0016563|GO:0005515|GO:0003677
hs	hs10467	NKX2-1	ENSG00000136352	K09342	GO:0003700|GO:0003704|GO:0003705|GO:0010843|GO:0016563|GO:0005515|GO:0003677

#Cluster id: 5085
#Entropy: 0.0
#Isologs:
dm	dm5224	Pi3K21B	FBgn0020622	K02649	GO:0019900|GO:0035014
mm	mm3866	Pik3r1	ENSMUSG00000041417		GO:0008022|GO:0043560|GO:0016303|GO:0016301|GO:0051219|GO:0019901|GO:0035014|GO:0005515|GO:0005102|GO:0019904
hs	hs4266	PIK3R1	ENSG00000145675	K02649	GO:0043560|GO:0043559|GO:0005159|GO:0005158|GO:0005545|GO:0019903|GO:0035014|GO:0005515|GO:0043125

#Cluster id: 5197
#Entropy: 0.0
#Isologs:
dm	dm509	RecQ4	FBgn0040290	K10730	GO:0008094|GO:0000739|GO:0004003|GO:0004386|GO:0008270|GO:0003678|GO:0043138|GO:0005524
mm	mm1091	Recql4	ENSMUSG00000033762	K10730	GO:0016787|GO:0008026|GO:0000166|GO:0004386|GO:0008270|GO:0003676|GO:0046872|GO:0005524
hs	hs1387	RECQL4	ENSG00000160957|NP_004251.1		GO:0016787|GO:0000739|GO:0008026|GO:0000405|GO:0000166|GO:0008270|GO:0043140|GO:0003676|GO:0004386|GO:0005524

#Cluster id: 5252
#Entropy: 0.0
#Isologs:
ce	ce89	Q5WRP3_CAEEL	F07A11.6		GO:0003676|GO:0000166
dm	dm2453	nito	FBgn0027548		GO:0003729|GO:0003676|GO:0000166
mm	mm2043	Rbm15	ENSMUSG00000048109		GO:0005515
hs	hs2290	RBM15	ENSG00000162775		GO:0003723|GO:0005515|GO:0000166

#Cluster id: 5304
#Entropy: 0.0
#Isologs:
dm	dm10439	CG14907	FBgn0038455		
dm	dm7722	spn-F	FBgn0086362		GO:0008569
sc	sc4735	YER079W	YER079W		
hs	hs1133	PER1	ENSG00000179094	K02633	GO:0004871|GO:0005515

#Cluster id: 5340
#Entropy: 1.5
#Isologs:
ce	ce11962	rnt-1	B0414.2	K09280	GO:0003700|GO:0005524|GO:0003677
dm	dm8889			K09280	GO:0003700|GO:0005524
dm	dm7661				
mm	mm8238	Runx1	ENSMUSG00000022952		GO:0003700|GO:0005524|GO:0005515|GO:0003677
mm	mm4743	Runx2	ENSMUSG00000039153	K09278	GO:0010843|GO:0003700|GO:0008134|GO:0016566|GO:0005515|GO:0003677|GO:0003682|GO:0005524
hs	hs8374	RUNX1	ENSG00000159216	K08367	GO:0003700|GO:0008134|GO:0016563|GO:0005509|GO:0005515|GO:0003677|GO:0046982|GO:0005524|GO:0042803

#Cluster id: 5471
#Entropy: 1.0
#Isologs:
ce	ce8676				
dm	dm1407	btl	FBgn0005592	K08252	GO:0005007|GO:0004713|GO:0005515|GO:0005524
dm	dm576	Pvr	FBgn0032006	K08252	GO:0005021|GO:0004714|GO:0005017|GO:0005515|GO:0005524|GO:0004713
mm	mm1490	Pdgfra	ENSMUSG00000029231	K04363	GO:0005021|GO:0016301|GO:0004714|GO:0000166|GO:0016740|GO:0004872|GO:0005515|GO:0004672|GO:0048407|GO:0005018|GO:0005524|GO:0004713
hs	hs1784	PDGFRA	ENSG00000134853	K04363	GO:0005021|GO:0005161|GO:0019838|GO:0000166|GO:0016740|GO:0004872|GO:0048407|GO:0005018|GO:0042803|GO:0005524|GO:0004713

#Cluster id: 5972
#Entropy: 0.0
#Isologs:
ce	ce2727	sym-1	C44H4.3		GO:0005515
mm	mm9308	Omd	ENSMUSG00000048368	K08124	GO:0005515
hs	hs9936	OMD	ENSG00000127083	K08124	GO:0005515

#Cluster id: 5996
#Entropy: 0.0
#Isologs:
ce	ce686	npp-10	ZK328.5		
dm	dm367	Nup98	FBgn0039120		
mm	mm352	Nup98	ENSMUSG00000063550		GO:0042277
sc	sc551	NUP100	YKL068W		GO:0005198
hs	hs485	NUP98	ENSG00000110713		GO:0005215|GO:0017056|GO:0005515

#Cluster id: 6131
#Entropy: 0.0
#Isologs:
ce	ce1285				
ce	ce7344	set-8	F02D10.7		GO:0008270|GO:0005515
dm	dm158	Set2	FBgn0030486	K01509|K05302	GO:0018024|GO:0008134|GO:0051219|GO:0003712|GO:0046975|GO:0003677
mm	mm3731	Setd2	ENSMUSG00000044791		
hs	hs315	SETD2	ENSG00000181555	K05302	GO:0018024|GO:0046914|GO:0016740|GO:0005515|GO:0003677|GO:0008168|GO:0016491

#Cluster id: 6357
#Entropy: 0.918296
#Isologs:
dm	dm3328	Dif	FBgn0011274	K09255	GO:0003700|GO:0043565|GO:0016563|GO:0003677
mm	mm2388	Nfkb2	ENSMUSG00000025225	K04469	GO:0003700|GO:0005515|GO:0003677
hs	hs2537	NFKB2	ENSG00000077150	K04469	GO:0003700|GO:0003713|GO:0005515

#Cluster id: 6449
#Entropy: 0.0
#Isologs:
ce	ce7435	set-13	K12H6.11		
mm	mm166	Nsd1	ENSMUSG00000021488		GO:0018024|GO:0042054|GO:0030331|GO:0046872|GO:0003714|GO:0003712|GO:0046975|GO:0046966|GO:0016740|GO:0046965|GO:0008270|GO:0005515|GO:0042974|GO:0008168|GO:0004872|GO:0003682|GO:0016922|GO:0042799
mm	mm2674	Whsc1	ENSMUSG00000057406		GO:0018024|GO:0003682|GO:0016740|GO:0008270|GO:0005515|GO:0003677|GO:0008168|GO:0046872
hs	hs148	NSD1	ENSG00000165671	K05302	GO:0003682|GO:0030331|GO:0003714|GO:0050681|GO:0046965|GO:0046975|GO:0003712|GO:0046966|GO:0016740|GO:0042799|GO:0005515|GO:0042974|GO:0008168|GO:0046872|GO:0016922|GO:0008270

#Cluster id: 6480
#Entropy: 0.0
#Isologs:
ce	ce440	npp-14	C03D6.4		
dm	dm422	Nup214	FBgn0010660		GO:0005515
mm	mm212	Nup214	ENSMUSG00000001855		GO:0005487
hs	hs305	NUP214	ENSG00000126883		GO:0005215|GO:0005515

#Cluster id: 7061
#Entropy: 0.0
#Isologs:
dm	dm7035	Sdc	FBgn0010415	K06257	GO:0004888|GO:0008092
mm	mm17974	Sdc4	ENSMUSG00000017009	K06257	GO:0005080|GO:0051393|GO:0001968|GO:0008092
hs	hs17443	SDC4	ENSG00000124145	K06257	GO:0005080|GO:0051393|GO:0070053|GO:0001968|GO:0008092

#Cluster id: 7408
#Entropy: 0.0
#Isologs:
ce	ce7348	C39E9.11	C39E9.11		
dm	dm5769	CG17249	FBgn0035249		
mm	mm7610	Prcc	ENSMUSG00000004895		
hs	hs8120	PRCC	ENSG00000143294		

#Cluster id: 13
#Entropy: 0.0
#Isologs:
ce	ce7433	inf-1	F57B9.6		GO:0008026|GO:0005524|GO:0003676|GO:0004386
ce	ce7526	Q9BL61_CAEEL	Y65B4A.6		GO:0008026|GO:0005524|GO:0003676|GO:0004386
dm	dm7040	eIF4AIII	FBgn0037573	K03257	GO:0004004|GO:0005524|GO:0003743
mm	mm9689	Eif4a3	ENSMUSG00000025580	K03257	
mm	mm9686	AC133936.2	ENSMUSG00000060782		
mm	mm9688				
sc	sc3045			K03257	
hs	hs10209	EIF4A3	ENSG00000141543	K03257	GO:0016787|GO:0008143|GO:0004004|GO:0004386|GO:0003723|GO:0005515|GO:0000166|GO:0005524

#Cluster id: 52
#Entropy: 0.0
#Isologs:
ce	ce13816	14332_CAEEL	F52D10.3	K06630	GO:0019904
ce	ce13819	par-5	M117.2	K06630	GO:0019904
dm	dm9790	14-3-3epsilon	FBgn0020238	K06630	GO:0008426|GO:0019904
mm	mm15749	Ywhae	ENSMUSG00000020849		GO:0032403|GO:0004497|GO:0019899|GO:0005515|GO:0019904
sc	sc4156	BMH2	YDR099W	K06630	GO:0003688|GO:0019904
hs	hs15426	YWHAE	ENSG00000108953	K06630	GO:0051219|GO:0019899|GO:0050815|GO:0019904|GO:0005515|GO:0042826

#Cluster id: 93
#Entropy: 0.0
#Isologs:
ce	ce11086	Y24D9A.8	Y24D9A.8	K00616	GO:0003824|GO:0004801
ce	ce18813				
dm	dm8383	Tal	FBgn0023477	K00616	GO:0004801
mm	mm11999	Taldo1	ENSMUSG00000025503	K00616	GO:0003824|GO:0016740|GO:0004801|GO:0005529|GO:0048029
mm	mm12448				
sc	sc3572	TAL1	YLR354C	K00616	GO:0003824|GO:0016740|GO:0004801
sc	sc3588	NQM1	YGR043C	K00616	GO:0003824|GO:0016740|GO:0004801
hs	hs12471	TALDO1	ENSG00000177156	K00616	GO:0016740|GO:0004801|GO:0048029|GO:0005515

#Cluster id: 502
#Entropy: 0.0
#Isologs:
ce	ce913	xpo-1	ZK742.1		GO:0008565|GO:0005488
dm	dm1370	emb	FBgn0020497		GO:0008565|GO:0005049|GO:0005515
mm	mm1542	Xpo1	ENSMUSG00000020290		GO:0008565|GO:0003723|GO:0005515|GO:0005488
sc	sc392	CRM1	YGR218W		GO:0008565|GO:0005488
hs	hs1862	XPO1	ENSG00000082898		GO:0008565|GO:0003723|GO:0005515

#Cluster id: 614
#Entropy: 0.0
#Isologs:
ce	ce1869	top-1	M01E5.5	K03163	GO:0003917|GO:0003918|GO:0003677
dm	dm1659	Top1	FBgn0004924	K03163	GO:0003917|GO:0003916|GO:0003918
mm	mm3427				
sc	sc967	TOP1	YOL006C	K03163	GO:0016853|GO:0000166|GO:0003917|GO:0003916|GO:0003677|GO:0003918|GO:0005524
hs	hs3827	TOP1	ENSG00000198900	K03163	GO:0000166|GO:0003917|GO:0005515|GO:0003677|GO:0003682|GO:0003918|GO:0005524

#Cluster id: 874
#Entropy: 0.918296
#Isologs:
ce	ce12643	lev-11	Y105E8B.1	K09290	GO:0051015
dm	dm9314	Tm2	FBgn0004117		GO:0003779
dm	dm2935	Tm1	FBgn0003721		GO:0003779
mm	mm12087	Jun	ENSMUSG00000052684	K04448	GO:0043565|GO:0003700|GO:0003702|GO:0005515|GO:0003677|GO:0046983|GO:0046982|GO:0003690|GO:0042803
sc	sc5197	TPM2	YIL138C		GO:0003786
hs	hs14461	TPM3	ENSG00000143549	K09290	GO:0003779|GO:0005515

#Cluster id: 1103
#Entropy: 0.0
#Isologs:
ce	ce7543	hlh-2	M05B5.5		GO:0043565|GO:0046982|GO:0030528|GO:0042803
dm	dm2940	da	FBgn0000413	K09063	GO:0043565|GO:0003700|GO:0003704|GO:0030528|GO:0016563|GO:0003677|GO:0046982|GO:0042803
dm	dm650	CG4168	FBgn0028888		GO:0004930|GO:0005515
mm	mm4718				
hs	hs5095	TCF3	ENSG00000071564	K09063	GO:0043565|GO:0003700|GO:0008134|GO:0070644|GO:0010843|GO:0016563|GO:0005515|GO:0003677|GO:0043425|GO:0070888|GO:0046982|GO:0042802|GO:0042803

#Cluster id: 1451
#Entropy: 0.0
#Isologs:
ce	ce11647	TFS2_CAEEL	T24H10.1	K03145	GO:0003676|GO:0003702|GO:0030528|GO:0008270|GO:0005515|GO:0003677|GO:0003746|GO:0003711
mm	mm13972	Tcea1	ENSMUSG00000033813	K03145	GO:0005515|GO:0003702|GO:0003711|GO:0030528|GO:0003676|GO:0003677|GO:0003746|GO:0046872|GO:0008270
hs	hs13954	TCEA1	ENSG00000187735	K03145	GO:0003711|GO:0008270|GO:0005515|GO:0003677|GO:0016251|GO:0003746|GO:0046872

#Cluster id: 1620
#Entropy: 0.0
#Isologs:
ce	ce12609	uaf-2	Y116A8C.35		GO:0000166|GO:0008270|GO:0003676|GO:0003723
ce	ce2335				
dm	dm9743	U2af38	FBgn0017457		GO:0008187|GO:0003729|GO:0008270|GO:0000166
dm	dm6178	CG3294	FBgn0031628		GO:0003723|GO:0003729|GO:0008270|GO:0000166
mm	mm17631				
mm	mm16227				
hs	hs15931	U2AF1	ENSG00000160201		GO:0050733|GO:0000166|GO:0008270|GO:0005515|GO:0046872|GO:0003723

#Cluster id: 1673
#Entropy: 0.0
#Isologs:
dm	dm7635	endoA	FBgn0038659		GO:0042171|GO:0005515
mm	mm10929	Sh3gl1	ENSMUSG00000003200		GO:0008289|GO:0005515
hs	hs11424	SH3GL1	ENSG00000141985|NP_003016.1		GO:0008289|GO:0005515

#Cluster id: 1933
#Entropy: 0.0
#Isologs:
ce	ce14602	O18230_CAEEL	Y57G11C.4	K08493	
dm	dm10518	CG3279	FBgn0035156	K08493	
mm	mm17243	Vti1a	ENSMUSG00000024983	K08493	
sc	sc4653	VTI1	YMR197C	K08493	GO:0005484
hs	hs17225	VTI1A	ENSG00000151532	K08493	GO:0008565|GO:0005484

#Cluster id: 2102
#Entropy: 0.0
#Isologs:
ce	ce14058	xpa-1	K07G5.2	K10847	GO:0003684
dm	dm9082	Xpac	FBgn0004832	K10847	GO:0003684|GO:0000166
mm	mm14903	Xpa	ENSMUSG00000028329	K10847	GO:0046872|GO:0003677|GO:0003684|GO:0000166
sc	sc3251	RAD14	YMR201C	K10847	GO:0000166|GO:0046872|GO:0008270|GO:0003684|GO:0003677
hs	hs14804	XPA	ENSG00000136936	K10847	GO:0000166|GO:0019904|GO:0005515|GO:0046872|GO:0003684|GO:0042803

#Cluster id: 2179
#Entropy: 0.0
#Isologs:
ce	ce14002	Q17922_CAEEL	C12D12.5		GO:0003677
mm	mm8636	Sox3	ENSMUSG00000045179		GO:0003677
hs	hs13212	SOX2	ENSG00000181449	K09267	GO:0035198|GO:0003700|GO:0010843|GO:0005515|GO:0003677|GO:0003682

#Cluster id: 2194
#Entropy: 0.0
#Isologs:
ce	ce3354	par-4	Y59A8B.14	K07298	GO:0004674|GO:0005516|GO:0005524|GO:0004672
dm	dm4356	lkb1	FBgn0038167	K07298	GO:0004674|GO:0005524|GO:0004672
mm	mm8967	Stk11	ENSMUSG00000003068	K07298	GO:0016301|GO:0000166|GO:0004674|GO:0016740|GO:0004672|GO:0030275|GO:0032403|GO:0046872|GO:0005524
mm	mm10611				
hs	hs9600	STK11	ENSG00000118046|NP_000446.1		GO:0000287|GO:0000166|GO:0004674|GO:0016740|GO:0005515|GO:0030275|GO:0005524

#Cluster id: 2307
#Entropy: 0.0
#Isologs:
ce	ce691	aspm-1	C45G3.1		GO:0019904|GO:0005516
ce	ce15497	Q20289_CAEEL	F41G3.10		
dm	dm1454	smo	FBgn0003444	K06226	GO:0004930|GO:0008158|GO:0004888|GO:0005515|GO:0004926
hs	hs1482	KIAA1683	ENSG00000130518		

#Cluster id: 2817
#Entropy: 0.0
#Isologs:
dm	dm5830	Su(fu)	FBgn0005355	K06229	GO:0008134
mm	mm7726	Sufu	ENSMUSG00000025231	K06229	GO:0016566|GO:0008134|GO:0005515|GO:0008013
hs	hs8274	SUFU	ENSG00000107882	K06229	GO:0004871|GO:0008134|GO:0003714|GO:0008013|GO:0016566|GO:0005515|GO:0042802

#Cluster id: 4005
#Entropy: 0.0
#Isologs:
ce	ce15526	tab-1	F31E8.3		GO:0003700|GO:0043565|GO:0030528|GO:0003677
dm	dm8884				
dm	dm8226	C15	FBgn0004863		GO:0003700|GO:0043565
mm	mm12173	Tlx1	ENSMUSG00000025215		GO:0003700|GO:0043565|GO:0046982|GO:0030528|GO:0003677
hs	hs12680	TLX1	ENSG00000107807	K09340	GO:0003700|GO:0043565|GO:0046982

#Cluster id: 4607
#Entropy: 0.0
#Isologs:
mm	mm5368	Tcf7l2	ENSMUSG00000024985		GO:0008013|GO:0005515|GO:0003677
sc	sc5004	ABF2	YMR072W		GO:0008301|GO:0003677
hs	hs5596	TCF7L2	ENSG00000148737	K04491	GO:0043565|GO:0003700|GO:0003702|GO:0035257|GO:0045295|GO:0008013|GO:0016566|GO:0005515|GO:0008134|GO:0019901

#Cluster id: 4775
#Entropy: 0.0
#Isologs:
ce	ce828	Q9N4C3_CAEEL	Y76B12C.2	K10838	GO:0003684
dm	dm885	mus210	FBgn0004698	K10838	GO:0003684
mm	mm2190	Xpc	ENSMUSG00000030094	K10838	GO:0003684|GO:0003677
hs	hs2507	XPC	ENSG00000154767	K10838	GO:0003697|GO:0005515|GO:0003684

#Cluster id: 4778
#Entropy: 0.0
#Isologs:
ce	ce14516	hnd-1	C44C10.8		GO:0030528
dm	dm7525	HLH3B	FBgn0011276		GO:0003700
mm	mm22170	Tal2	ENSMUSG00000028417	K09068	GO:0030528|GO:0003677
hs	hs20817	TAL2	ENSG00000186051	K09068	GO:0030528|GO:0003677

#Cluster id: 5424
#Entropy: 1.0
#Isologs:
ce	ce1341	fshr-1	C50H2.1		GO:0003735|GO:0016500
dm	dm2273	Fsh	FBgn0016650	K04248	GO:0004930|GO:0016500|GO:0008188
mm	mm3455	Tshr	ENSMUSG00000020963		GO:0004996
hs	hs3835	TSHR	ENSG00000165409	K04249	GO:0004996|GO:0004872|GO:0005515

#Cluster id: 5667
#Entropy: 0.0
#Isologs:
ce	ce162	Q5WRT9_CAEEL	R07G3.3		
dm	dm163	Mtor	FBgn0013756	K09291	
mm	mm148	Tpr	ENSMUSG00000006005		
hs	hs223	TPR	ENSG00000047410		GO:0004828|GO:0005524|GO:0005515|GO:0000166

#Cluster id: 5732
#Entropy: 0.0
#Isologs:
ce	ce6402	Q19404_CAEEL	F13E6.4		GO:0005515
ce	ce6024				
mm	mm10127	Wwtr1	ENSMUSG00000027803		GO:0003714|GO:0003713|GO:0030528|GO:0005515|GO:0042802|GO:0042803
hs	hs10507	WWTR1	ENSG00000018408		GO:0003714|GO:0003713|GO:0030528|GO:0005515|GO:0042803

#Cluster id: 5750
#Entropy: 0.0
#Isologs:
ce	ce7847	set-12	K09F5.5		GO:0018024
dm	dm672	Mes-4	FBgn0039559		GO:0018024|GO:0008134|GO:0042054|GO:0003712|GO:0008270
mm	mm5028				
mm	mm4700	Whsc1l1	ENSMUSG00000054823		GO:0018024|GO:0016740|GO:0008270|GO:0005515|GO:0008168|GO:0046872
hs	hs868	WHSC1L1	ENSG00000147548		GO:0018024|GO:0016740|GO:0008270|GO:0005515|GO:0008168|GO:0046872

#Cluster id: 5894
#Entropy: 0.0
#Isologs:
